timestamp,time_text,time_in_seconds,author,message
1590865250217826,4:01:20,14480,Натали Макаренко,не позорь страну своей славой Украине !!!
1590865251127942,4:01:21,14481,meg infiorati,MASA... YES YES YES!
1590865251129065,4:01:21,14481,Brad Larkins,Gods speed Bob and Doug #nasa
1590865251294326,4:01:21,14481,Mikael Smith,Lets GOOOO
1590865251360453,4:01:21,14481,Арсен Мазуркевич,:goodvibes::stayhome::takeout:
1590865251704662,4:01:22,14482,FrenchK {слава},אני גר ב גיבת אולגה
1590865251787956,4:01:22,14482,Cin L,God bless!!!
1590865251888330,4:01:22,14482,Tiffany Wood,Excited! Rooting for you from Florida!
1590865252018913,4:01:22,14482,Katarzyna Szczypińska,PLEASE WAIT FOR ME - I CAN COOK IN SPACE :takeout::takeout::takeout::takeout::takeout::takeout::takeout::takeout::takeout::takeout::takeout::takeout:
1590865252039645,4:01:22,14482,Tanz Gaming,Ready #LaunchAmerica
1590865252064552,4:01:22,14482,Charassi V.,"Good luck, from Mexico"
1590865252354835,4:01:22,14482,Isaac Rivera,"One small step for men, one giant leap for mankind. God bless them and our space program"
1590865252357214,4:01:22,14482,Crazy Deer,Yeet
1590865252426684,4:01:22,14482,JinVarrel,hadi beylerr
1590865252456977,4:01:22,14482,sherif monem,جماعه انا من المنوفيه حد يترجملنا
1590865252465068,4:01:22,14482,TURK STYLE,GOOD LUCK FROM MALEDIVEN 💪💪
1590865252465733,4:01:22,14482,Sefa Ağanoğlu,"Yavaş kaptan, gelen var."
1590865252490143,4:01:22,14482,Hassan,سلاااااااااام
1590865252540873,4:01:22,14482,aravindhan ravi,ready
1590865252656559,4:01:22,14482,Dragon&Turbo,Let's goooo
1590865252784611,4:01:23,14483,Frank Schade,good luck boys
1590865252805989,4:01:23,14483,Ирина Пеняскина,yeahhh
1590865253017745,4:01:23,14483,DiKsHa SiNgH,y no one is wearing masks in america???
1590865253314012,4:01:23,14483,Shubham Turakhia,go go go spacex
1590865253383576,4:01:23,14483,Santiago Alejo,hola a toda habla espana
1590865253643182,4:01:23,14483,Henry fischer,Apollo 11 nice I am stoked hype
1590865253684719,4:01:24,14484,RUBI CALDERON,GOOD LUCK 🙂
1590865254156503,4:01:24,14484,nicolas cozzi,🖑 Hola desde Argentina
1590865254329636,4:01:24,14484,Yeyzon González,Alguien de EL SALVADOR?
1590865254426535,4:01:24,14484,Yami,Floor gang
1590865254894329,4:01:25,14485,jhon fredy betancourt,:goodvibes:
1590865254970379,4:01:25,14485,JOSE SERGIO S. COTA,vai BRASIIIIL
1590865255142581,4:01:25,14485,Denis Vi,Hello from France. Good luck !!
1590865255242570,4:01:25,14485,MITESH GHADAWALA,@pankaj khurade I m also from india
1590865255837482,4:01:25,14485,Zeus Official,is it already lunched?
1590865256233830,4:01:26,14486,Rachel Mulholland,WOOOOO
1590865256308325,4:01:26,14486,johan leonardo,Pero Madre Mia Willy que haces aqui compañero xde
1590865256458778,4:01:26,14486,Elyse Rose,YEs im READY ; ~ ;
1590865256480507,4:01:26,14486,Ana Santillán,Simona la mi
1590865256604768,4:01:26,14486,Christian Culver,:elbowcough::elbowcough::elbowcough:
1590865257050411,4:01:27,14487,Floyd XD,Joice Oliveira eu te Amo! ❤️
1590865257538017,4:01:27,14487,msmoni dawn,what is Lauren's last name?
1590865257874890,4:01:27,14487,плохая фантазия на ники,who said STAR WARS
1590865257989366,4:01:28,14488,JrPe1o,#launch america
1590865258172580,4:01:28,14488,Dark Production,Go
1590865258183271,4:01:28,14488,Greg Heilers,"Do ""Bob and Doug"" have surnames? Why does no one respect them enough to address them by such?"
1590865258239082,4:01:28,14488,Pranjal Dubey,all the best
1590865258341916,4:01:28,14488,Saleh Khalil,Yeah
1590865259052625,4:01:29,14489,Zed OR Dico,Türk var aq
1590865259149148,4:01:29,14489,Sir Satki,Let's GO
1590865259330606,4:01:29,14489,cherry blossom,nasaa ilysm
1590865259520309,4:01:29,14489,Wendigo_God16,Reeeeeeeee
1590865259558257,4:01:29,14489,Niklas Hinnenberg,time?
1590865259782406,4:01:29,14489,Savita Dhawale,best of luck nana
1590865259809674,4:01:29,14489,Ilja Asihmin,OMG YES NASA YES!!!
1590865259941386,4:01:29,14489,Frank X. Kong,20 min to go？
1590865259973393,4:01:30,14490,wHy ?,"Today, 3:22 , May 31 2020 :"
1590865260077755,4:01:30,14490,Lightbones,21 MIN
1590865260208544,4:01:30,14490,Adil Wafa,Lol
1590865260264230,4:01:30,14490,banu HORZUM,good luck
1590865260309109,4:01:30,14490,Evilyoshi56,she jinxed already thanks
1590865260331506,4:01:30,14490,Klara Strömberg,how long
1590865260471497,4:01:30,14490,Iara Marcone,good luk
1590865260490617,4:01:30,14490,Etna Vaca Guzmán,F POR LOS QUE NO LO VEN
1590865260516109,4:01:30,14490,liyakhat Ali Ali,Hi
1590865260731183,4:01:30,14490,Emilio Gasparoni,aguante Tom Hanks
1590865260925822,4:01:30,14490,Famille 974,OMG
1590865261421442,4:01:31,14491,Madroon,tak xddd
1590865261188072,4:01:31,14491,peter swinson,Good Luck Everyone!
1590865261465091,4:01:31,14491,Павел Кравцов,РАСИЯ ВПЕРДЕ!!!!! УУУУУУУУ РАСИЯ ДАВАЙ
1590865261602540,4:01:31,14491,Sarah Jacob,@nasa yesss
1590865261676937,4:01:31,14491,Alex Zen,fail means USA fall
1590865262015370,4:01:31,14491,Cloudy Sky's,florid
1590865262277562,4:01:32,14492,"k0sмøPolli, Hi :D",Good luck
1590865262387803,4:01:32,14492,Sintija Ozoliņa,Good luck from Latvia
1590865262496367,4:01:32,14492,Romina Cid,Hola desde chile
1590865262519850,4:01:32,14492,Wesley ss,😯
1590865263085535,4:01:32,14492,Ridge McClintock,Good Luck!!
1590865263188579,4:01:32,14492,Burak Atalay,bekliyoruz
1590865263897962,4:01:33,14493,chicken movie,çà va péter
1590865264141173,4:01:33,14493,Beulah,wow
1590865264149081,4:01:33,14493,Jeffrey Orgill,Yayyyyyy for astronauts 🧑‍🚀
1590865264280651,4:01:34,14494,Gabriel Martinez,NASA
1590865264444547,4:01:34,14494,Caleb Peters,Boeing not Boing
1590865264467029,4:01:34,14494,Vinícius Pessoa,22 minutos
1590865264485383,4:01:34,14494,Brian Chapa,she jinxed it
1590865265026452,4:01:34,14494,epicgamer 1595,I CAN'T WAIT!
1590865265027962,4:01:34,14494,Indraneel Verma,Good Luck !!! 🤞🤞🍀🤞🍀
1590865265050974,4:01:34,14494,Christian Flores,#LaunchAmerica
1590865265117105,4:01:34,14494,Stefani Solís,😳
1590865265414627,4:01:35,14495,TickNick _,time?
1590865267474012,4:01:37,14497,JMCgreen Jr,I am so pumped
1590865267869316,4:01:37,14497,The Black,aoooooo bahia
1590865268278097,4:01:37,14497,Alessandra Paulo,português por pfv
1590865268308210,4:01:37,14497,Hurkus Hurkus,22 minutes go here
1590865268310756,4:01:37,14497,Jean Franco,genial
1590865268835124,4:01:38,14498,Zelen Zelenaya,асаламалейум!!
1590865268840961,4:01:38,14498,Scott Hailey,leeeeeeeroy. Jennnnnnnnkins
1590865268881481,4:01:38,14498,Sudesu Değer,hadii
1590865268888178,4:01:38,14498,can celebi,🤑🤑🤑🤑🤑🤡🤡🤡🤡😲😲😲😲
1590865268964703,4:01:38,14498,Caitriona Molloy,Launch it!
1590865269093340,4:01:38,14498,MichuSZEW,:elbowcough:
1590865269258335,4:01:38,14498,Chilakamarri santhosh sai krishna,all d best
1590865269746633,4:01:39,14499,Marck Joross Boc,e
1590865269812402,4:01:39,14499,Zoot Suit,my Jehovah God be with you.
1590865269969623,4:01:39,14499,Daniel Egbai,Nigeria
1590865270115982,4:01:39,14499,Matheus Schmitt,Boa tarde meus consagrados
1590865270339201,4:01:39,14499,Chill Out,gagarin #1
1590865270418434,4:01:40,14500,Asimo 3089,gogogo
1590865270476201,4:01:40,14500,Rosemary Bearden,"ayy I saw an aloha in the chat, who else is watching from hawaii"
1590865270795196,4:01:40,14500,Reactive Podcast,@NASA curious not sure if silly question but what happens if they gotta go to washroom?
1590865270972263,4:01:40,14500,aluna z,Good luck
1590865271027199,4:01:40,14500,yilmaz yilmaz,insan mıyız beyler
1590865271142562,4:01:40,14500,Izabel Crespo,i'm excited
1590865271203071,4:01:40,14500,Jeffrey Pátriz,AAAAAAA
1590865271293403,4:01:40,14500,joe jeli,I wonder if I can see it in California. Sky is clear. Will they go easy or west?
1590865273561861,4:01:41,14501,mohamed amine chahid,when???
1590865274021043,4:01:42,14502,danger ranger,go go go🚀
1590865274037442,4:01:42,14502,Dorothy Miano,Yeesss
1590865274234560,4:01:42,14502,Carlos Rodriguez,At what hour is the launch?
1590865274420139,4:01:42,14502,PilyQ,Good luck from Mexico
1590865274898054,4:01:43,14503,Katy Black,Wow!!!
1590865274902420,4:01:43,14503,wendy chonco,❤❤❤
1590865274905542,4:01:43,14503,Samuel Fedorek,immready
1590865275208516,4:01:43,14503,Juan Koeraus,yo soy de argentina
1590865275234283,4:01:43,14503,LEORO 25,cuanto queda
1590865275325702,4:01:43,14503,Arslan Mamatkarimoff,uzbekistan with you
1590865275388374,4:01:43,14503,zl-NotSkillz-Iz ITz,Hola
1590865275564089,4:01:43,14503,Kaushik Shriram,good luck
1590865275855307,4:01:44,14504,Deludrian,Will it launch?
1590865275867570,4:01:44,14504,rafael bernardo,Brazil Bolsonaro:goodvibes::goodvibes::goodvibes:
1590865276500575,4:01:44,14504,Mirco Menghini,saluti
1590865276594037,4:01:44,14504,Symbat Zamanova,Удачи 🚀🚀🚀
1590865276625824,4:01:44,14504,Kishan,1 M Watching
1590865276674288,4:01:45,14505,Geronimo,what's t minus
1590865276937651,4:01:45,14505,THE EVIL,gloria soriano
1590865276977118,4:01:45,14505,Rick Ziggy,"Bob and Doug, all the best from Aus down under, and God speed. Rick"
1590865277268290,4:01:45,14505,Faithful Channel,time ^?
1590865277306619,4:01:45,14505,Rosme Bel Rodriguez,good luck
1590865278376129,4:01:47,14507,Gian Maria Colotto,gooooooo
1590865278925534,4:01:48,14508,AleProgramadorTM,OMG
1590865278991805,4:01:48,14508,Rebir Abdul Rahman,hi
1590865279144742,4:01:48,14508,Iara Bruno,boa sorte brazilllllll
1590865279224814,4:01:48,14508,Johnatan,hi
1590865279572093,4:01:49,14509,Jay Kansal,Good luck to them from here in Cali
1590865279617906,4:01:49,14509,Danny Archer,God-Speed
1590865279722119,4:01:49,14509,M Ø P I,ouvindo jojo enquanto vejo A Nasa ta louco
1590865280290494,4:01:49,14509,pankaj singh,Good luck
1590865280309499,4:01:49,14509,mabel ayala antonio,time?
1590865280309940,4:01:49,14509,Andrew Betencourt,let's go ! good luck for all
1590865280388870,4:01:49,14509,Prem Nath,all the best luv from saudi Arabia ❤❤
1590865280864356,4:01:50,14510,Justa Kiddin,Prayers!!
1590865281211916,4:01:50,14510,kias boi,12:01
1590865281314599,4:01:50,14510,Nerijus Jasudas,good
1590865282018725,4:01:51,14511,Damian Narese,good luck
1590865282349323,4:01:52,14512,D.Aritz7,españaaaaaaaaaaaa
1590865282442122,4:01:52,14512,BROS WORLD,Hi
1590865282835200,4:01:52,14512,Ana Cristina Vieira Azevedo,"Good luck from São Paulo, Brazil !"
1590865283001838,4:01:52,14512,Shalea Hendfield,let's gooo
1590865283532686,4:01:53,14513,CGaming63,eeo
1590865283804193,4:01:53,14513,Anayeli castro,"1,2,3 gooooooooooooo😁😁😁"
1590865284054041,4:01:53,14513,Lira Drive,É hoje. Back to space
1590865284069995,4:01:54,14514,Nicolás Baeza Parker,A qué hora es?
1590865284188115,4:01:54,14514,Frank Gonzalez,:virtualhug:
1590865284283274,4:01:54,14514,Mr. DucArbre,IMAGINE STREAM BUFFERING RIGHT AT LAUNCH
1590865284560198,4:01:54,14514,Nicola Lomuscio,economiaitalia
1590865284596827,4:01:54,14514,Randy_,Lets go
1590865284634556,4:01:54,14514,¡Kmilo456x !,SALUDOS DESDE COLOMBIA
1590865284904479,4:01:54,14514,Strategic Greek Mapper,USSR
1590865284915844,4:01:54,14514,Ellrocks Rl,Poggers
1590865284930758,4:01:54,14514,otilia mocanu,Watching the launch of Falcon from Romania. God Speed!
1590865284958825,4:01:54,14514,AbbyzYT,best of luck
1590865285049365,4:01:54,14514,Mrauky,Ale bym sobie opierdolił takiego mielońca mmmmm z grzybami mmmmm taka mizeria z majonezem mmmmmmm dobre jedzeńsko
1590865285283594,4:01:55,14515,Your father,FRACE IS HERE 😉
1590865286061617,4:01:55,14515,Vico Fierro,nice
1590865286277559,4:01:55,14515,russell v,good luck boys
1590865286310637,4:01:55,14515,Vitória Boaventura,uhuuuulllll 😍👏🏼
1590865286465388,4:01:56,14516,Christos T,im your dad bit
1590865286530874,4:01:56,14516,Pam Mills,GOD SPEED FROM INDIANA
1590865286617027,4:01:56,14516,Amy Miller,Go NASA!!!!!
1590865286701864,4:01:56,14516,no se,hola
1590865286745827,4:01:56,14516,Luqy45,When Is It
1590865286803247,4:01:56,14516,Ahmet ERDOĞAN,uşak spor
1590865286871672,4:01:56,14516,Production Gaming,When is launch?
1590865287047330,4:01:56,14516,Christy Chen,good luck
1590865287110890,4:01:56,14516,Sapa Tranquille,Маск круче Рогозина
1590865287285610,4:01:56,14516,Snayper Gamer,quem é do Brasil fala BOMMM
1590865287574153,4:01:57,14517,Ky's Kookies,YESS
1590865287695786,4:01:57,14517,Alex lala89,good luck 🙏🙏🙏🙏🙏🙏
1590865288078621,4:01:57,14517,LOS JOSAND,TIME?
1590865288310813,4:01:57,14517,Tanya Mavrodieva,hi loser geeks
1590865288421763,4:01:58,14518,Tri Duc Tran,good luck @NASA from USA California
1590865288522225,4:01:58,14518,Ignacio Díaz Soto,:goodvibes:
1590865288581105,4:01:58,14518,Pedro Wirth,Southern Missouri!
1590865288628325,4:01:58,14518,Yasmin Danmusa,frealssssss
1590865288779443,4:01:58,14518,Krishna Dev Giri,😍😍😍😍😍😍😍😍😍😍
1590865288800396,4:01:58,14518,Camilo Grandi,God is with yours
1590865288854870,4:01:58,14518,oceote x,21 min.
1590865288927924,4:01:58,14518,Ani Poveda,ECUADOR here!!!
1590865289051345,4:01:58,14518,Sebi Biro,"goood luckk, bring us some aliends"
1590865289055504,4:01:58,14518,Stephen Bale,Jase Harland is a geek !!
1590865289057207,4:01:58,14518,robeto111,:elbowcough:
1590865289332616,4:01:59,14519,Daniel Šobr,Good luck guys! Greetings from Slovakia!
1590865289459586,4:01:59,14519,Crystal Gaskin,This is very exciting
1590865289511201,4:01:59,14519,Jules Ugo Porato,coucou
1590865289789868,4:01:59,14519,Harrison Flanagan,are they going to the death star
1590865289889459,4:01:59,14519,R Crazy,no one？
1590865290487037,4:02:00,14520,Lewis07 !,when is the launch happening
1590865290705886,4:02:00,14520,bombel dondel,:socialdist:
1590865291041214,4:02:00,14520,Joey Melone,@NASA how does liquid oxygen work? How can oxygen be liquid?
1590865291042487,4:02:00,14520,Andrew Kember,Jesus is coming
1590865291202999,4:02:00,14520,Doris Egerer,GOOD LUCK !
1590865291251296,4:02:00,14520,Arda Sağır,hadiii
1590865291280936,4:02:00,14520,musonda kalumbeta,:elbowcough::elbowcough::elbowcough:
1590865291353030,4:02:01,14521,Trina LovesQQPlus1745,Space X 🚀🚀🚀
1590865291376401,4:02:01,14521,Matias Otero,nasheee
1590865291381599,4:02:01,14521,poptart pete,buy #Bitcoin
1590865291433322,4:02:01,14521,Berkay,Go go go
1590865291486269,4:02:01,14521,Take a Flight FPV,!!!!!!!!!!!!!THIS CHANNEL IS 30 SECONDS SLOWER THEN SPACE X!!!!!!!!!!!!!!!!!!!!!!!!
1590865292601486,4:02:02,14522,wfchornet2,are we go for launch?
1590865292601624,4:02:02,14522,TimeLapseArt,@NASA Second attempt should go right 😉
1590865292628646,4:02:02,14522,Seetor,elon 😡 stop 😡 union 😡 busting 😡 😡 elon 😡 stop 😡 union 😡 busting 😡 😡 elon 😡 stop 😡 union 😡 busting 😡 😡 elon 😡 stop 😡 union 😡 busting 😡 😡 elon 😡 stop 😡 union 😡 busting 😡
1590865292661332,4:02:02,14522,angel garcia,I wanna get the world to know !
1590865292774090,4:02:02,14522,Eduardo J,Good luck from Ecuador
1590865292871346,4:02:02,14522,Anpufe,"Boa, meu consagrado."
1590865292948474,4:02:02,14522,Pim Wolters,hallo ym from the Netherlands
1590865292990485,4:02:02,14522,Renato,👏👏
1590865293009948,4:02:02,14522,Evluha,Рифмы и Панчи
1590865293484208,4:02:02,14522,Gerar Salazar,me traen algo!!!
1590865293690769,4:02:03,14523,CrazyNachos 42,20 minutes
1590865293731649,4:02:03,14523,killertwinkieCHL,Where is daddy musk?
1590865293819799,4:02:03,14523,Ricardo Candido,BRAZIL WATCHING
1590865294046738,4:02:03,14523,Praveen Padia,😊
1590865294487522,4:02:03,14523,Bach Nguyen,MOin meyster
1590865294535761,4:02:04,14524,Akshay V Anil,good luck
1590865294572648,4:02:04,14524,kunsmi,siema jdjd @bob bab
1590865294683173,4:02:04,14524,BlueAnanas,AYAYAYAYAYA
1590865294820914,4:02:04,14524,katy lopez,"go, go, go ,goo!!!!"
1590865295002412,4:02:04,14524,KriegerDerHasen,Ist da auch ein deutscher
1590865295177411,4:02:04,14524,ChocolateAddict,Are we launching?
1590865295397938,4:02:04,14524,Summer Bloger,sa
1590865295521278,4:02:04,14524,Damian Scott,is Elon musk on the spaceship?
1590865295728950,4:02:05,14525,DIY GAMING,☺️
1590865295767411,4:02:05,14525,Allan C-B,🚀
1590865295847210,4:02:05,14525,Marcos Sanchez,Buen viaje Astronautas y mucha suerte. Felicidades Elon
1590865297993447,4:02:06,14526,Henk van Jan,dad ❤
1590865298105137,4:02:06,14526,vishwa hewpatha,congratulations new history of the universe.NASA AND SAPCE X
1590865298176271,4:02:06,14526,Henk Rearden,USA USA USA
1590865298328827,4:02:07,14527,OstWindOra1234 hi,hi
1590865299174748,4:02:07,14527,Robson Cunha,Comprem AZUL4 (IBOV 100k)
1590865299257480,4:02:08,14528,DanseuseClara,22 minutes
1590865299435564,4:02:08,14528,Caesar mllt,is amazing
1590865300022343,4:02:08,14528,Beachy,Says T time is 3:22
1590865300044122,4:02:08,14528,Augusto Nonga Putra,tes
1590865300156170,4:02:08,14528,Roy Harris,GOD SPEED.. HE IS ALREADY WORKING ON THE WEATHER!
1590865300313903,4:02:09,14529,Garden Lawncare Guy,who is excited for the launch tonight?
1590865300320794,4:02:09,14529,Rost.,21 минута ок
1590865300327305,4:02:09,14529,Ondrej Orviský,:stayhome:
1590865300348357,4:02:09,14529,Jane Bramhall,good luck Bob and Doug. from England
1590865300461779,4:02:09,14529,keith sucks,Tell elon to send me money.
1590865300490625,4:02:09,14529,Yohanni Yepes,good luck
1590865300496091,4:02:09,14529,Alex Squires,My grandma could walk to space faster than this daring rockwt
1590865300894634,4:02:09,14529,Lila Dooley,Go bob and dug!
1590865301209418,4:02:09,14529,Ivan Vazquez,Bless You:goodvibes::stayhome:
1590865301293040,4:02:10,14530,Andrzej Reinke,gosh
1590865301413781,4:02:10,14530,Alicia Díez,mucha suerte
1590865301516066,4:02:10,14530,Paulette Tiggs,yay
1590865301575993,4:02:10,14530,THOMAS SLEIGHT,God bless you
1590865301919778,4:02:10,14530,Isa Maria Silva Batista,tem alguém do brasil aqui
1590865301989449,4:02:10,14530,Mateo Sánchez,"Good luck from Seville, Spain 👏🏻👏🏻"
1590865302109135,4:02:10,14530,that_one _meme_guy,#revolutionary
1590865302291963,4:02:10,14530,owenFyt robi,hi yall
1590865302376352,4:02:11,14531,Tina-Gene Coetzee,Don't jinx it !!
1590865302388748,4:02:11,14531,Elias,🙋‍♂️good luck
1590865302624013,4:02:11,14531,Tayloche,ilhan sadet great job 👌🏽
1590865302769348,4:02:11,14531,Stephen Myers,Best of luck and prayers to Bob and Doug!
1590865303059609,4:02:11,14531,German Andres Bogoya Bernate,hello world
1590865303123344,4:02:11,14531,Suryanshu Chatterjee,@NASA will Donald Trump be there?
1590865303691700,4:02:12,14532,tony tonelada,brazill
1590865303730021,4:02:12,14532,Sufyan Siddiqui,Hello
1590865304017424,4:02:12,14532,Santtu Mäkinen,omggggg hiiii i cant watch to the launch
1590865304266688,4:02:12,14532,duck momo,САЛАААММММ
1590865304340721,4:02:13,14533,E S,god speed
